Curso,Unidade de execução,Turno,Turma,Inscritos no turno,Dia da Semana,Início,Fim,Dia,Características da sala pedida para a aula,Sala da aula,Lotação,"Características reais da sala "
LG,Empreendedorismo,EmpTP09,GiC3,34,Seg,09:30:00,11:00:00,12/09/2022,Sala/anfiteatro aulas,D1.05,30,"Sala/anfiteatro aulas, BYOD (Bring Your Own Device), Horário sala visível portal público"
"LFC, LG",Contabilidade de Gestão II,L0644T01,"GB3, GB2, GB1",124,Ter,11:00:00,12:30:00,22/11/2022,Anfiteatro aulas,Auditório 2,122,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LFC, LG",Contabilidade de Gestão II,L0644T01,"GB3, GB2, GB1",124,Ter,11:00:00,12:30:00,15/11/2022,Anfiteatro aulas,Auditório 2,122,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LFC, LG",Contabilidade de Gestão II,L0644T01,"GB3, GB2, GB1",124,Ter,11:00:00,12:30:00,08/11/2022,Anfiteatro aulas,Auditório 2,122,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LFC, LG",Contabilidade de Gestão II,L0644T01,"GB3, GB2, GB1",124,Ter,11:00:00,12:30:00,25/10/2022,Anfiteatro aulas,Auditório 2,122,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LFC, LG",Contabilidade de Gestão II,L0644T01,"GB3, GB2, GB1",124,Ter,11:00:00,12:30:00,18/10/2022,Anfiteatro aulas,Auditório 2,122,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LFC, LG",Contabilidade de Gestão II,L0644T01,"GB3, GB2, GB1",124,Ter,11:00:00,12:30:00,11/10/2022,Anfiteatro aulas,Auditório 2,122,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LFC, LG",Contabilidade de Gestão II,L0644T01,"GB3, GB2, GB1",124,Ter,11:00:00,12:30:00,04/10/2022,Anfiteatro aulas,Auditório 2,122,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LFC, LG",Contabilidade de Gestão II,L0644T01,"GB3, GB2, GB1",124,Ter,11:00:00,12:30:00,27/09/2022,Anfiteatro aulas,Auditório 2,122,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LFC, LG",Contabilidade de Gestão II,L0644T01,"GB3, GB2, GB1",124,Ter,11:00:00,12:30:00,20/09/2022,Anfiteatro aulas,Auditório 2,122,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGIL",Microeconomia,L5004PL10,GiA2,31,Qua,08:00:00,09:30:00,14/12/2022,Sala de Aulas normal,C5.05,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGIL",Microeconomia,L5004PL10,GiA2,31,Qua,08:00:00,09:30:00,07/12/2022,Sala de Aulas normal,C5.05,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGIL",Microeconomia,L5004PL10,GiA2,31,Qua,08:00:00,09:30:00,30/11/2022,Sala de Aulas normal,C5.05,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGIL",Microeconomia,L5004PL10,GiA2,31,Qua,08:00:00,09:30:00,23/11/2022,Sala de Aulas normal,C5.05,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGIL",Microeconomia,L5004PL10,GiA2,31,Qua,08:00:00,09:30:00,16/11/2022,Sala de Aulas normal,C5.05,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGIL",Microeconomia,L5004PL10,GiA2,31,Qua,08:00:00,09:30:00,09/11/2022,Sala de Aulas normal,C5.05,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGIL",Microeconomia,L5004PL10,GiA2,31,Qua,08:00:00,09:30:00,02/11/2022,Sala de Aulas normal,C5.05,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGIL",Microeconomia,L5004PL10,GiA2,31,Qua,08:00:00,09:30:00,26/10/2022,Sala de Aulas normal,C5.05,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGIL",Microeconomia,L5004PL10,GiA2,31,Qua,08:00:00,09:30:00,19/10/2022,Sala de Aulas normal,C5.05,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGIL",Microeconomia,L5004PL10,GiA2,31,Qua,08:00:00,09:30:00,12/10/2022,Sala de Aulas normal,C5.05,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGIL",Microeconomia,L5004PL10,GiA2,31,Qua,08:00:00,09:30:00,28/09/2022,Sala de Aulas normal,C5.05,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGIL",Microeconomia,L5004PL10,GiA2,31,Qua,08:00:00,09:30:00,21/09/2022,Sala de Aulas normal,C5.05,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGIL",Microeconomia,L5004PL10,GiA2,31,Sex,08:00:00,09:30:00,09/12/2022,Sala/anfiteatro aulas,AA3.24,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGIL",Microeconomia,L5004PL10,GiA2,31,Sex,08:00:00,09:30:00,02/12/2022,Sala/anfiteatro aulas,AA3.24,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGIL",Microeconomia,L5004PL10,GiA2,31,Sex,08:00:00,09:30:00,25/11/2022,Sala de Aulas normal,AA3.26,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGIL",Microeconomia,L5004PL10,GiA2,31,Sex,08:00:00,09:30:00,18/11/2022,Sala de Aulas normal,AA3.26,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGIL",Microeconomia,L5004PL10,GiA2,31,Sex,08:00:00,09:30:00,11/11/2022,Sala de Aulas normal,AA3.26,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGIL",Microeconomia,L5004PL10,GiA2,31,Sex,08:00:00,09:30:00,04/11/2022,Sala de Aulas normal,AA3.26,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGIL",Microeconomia,L5004PL10,GiA2,31,Sex,08:00:00,09:30:00,28/10/2022,Sala de Aulas normal,AA3.26,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGIL",Microeconomia,L5004PL10,GiA2,31,Sex,08:00:00,09:30:00,21/10/2022,Sala de Aulas normal,AA3.26,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGIL",Microeconomia,L5004PL10,GiA2,31,Sex,08:00:00,09:30:00,14/10/2022,Sala de Aulas normal,AA3.26,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGIL",Microeconomia,L5004PL10,GiA2,31,Sex,08:00:00,09:30:00,07/10/2022,Sala de Aulas normal,AA3.26,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGIL",Microeconomia,L5004PL10,GiA2,31,Sex,08:00:00,09:30:00,30/09/2022,Sala de Aulas normal,AA3.26,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGIL",Microeconomia,L5004PL10,GiA2,31,Sex,08:00:00,09:30:00,23/09/2022,Sala de Aulas normal,AA3.26,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
"PMGIDS, MPRI, MPSO",Métodos Avançados de Análise de Dados,M8205TP04,MPSO-A2,56,Ter,14:00:00,16:00:00,13/12/2022,Sala Aulas Mestrado,AA3.23,52,"Sala/anfiteatro aulas, Horário sala visível portal público"
"PMGIDS, MPRI, MPSO",Métodos Avançados de Análise de Dados,M8205TP04,MPSO-A2,56,Ter,14:00:00,16:00:00,29/11/2022,Laboratório de Informática,0S02,41,"Horário sala visível portal público, Laboratório de Informática"
"PMGIDS, MPRI, MPSO",Métodos Avançados de Análise de Dados,M8205TP04,MPSO-A2,56,Ter,14:00:00,16:00:00,22/11/2022,Anfiteatro aulas,AA3.23,52,"Sala/anfiteatro aulas, Horário sala visível portal público"
"PMGIDS, MPRI, MPSO",Métodos Avançados de Análise de Dados,M8205TP04,MPSO-A2,56,Ter,14:00:00,16:00:00,15/11/2022,Anfiteatro aulas,AA3.23,52,"Sala/anfiteatro aulas, Horário sala visível portal público"
"PMGIDS, MPRI, MPSO",Métodos Avançados de Análise de Dados,M8205TP04,MPSO-A2,56,Ter,14:00:00,16:00:00,25/10/2022,Laboratório de Informática,0S02,41,"Horário sala visível portal público, Laboratório de Informática"
"PMGIDS, MPRI, MPSO",Métodos Avançados de Análise de Dados,M8205TP04,MPSO-A2,56,Ter,14:00:00,16:00:00,18/10/2022,Laboratório de Informática,0S02,41,"Horário sala visível portal público, Laboratório de Informática"
"PMGIDS, MPRI, MPSO",Métodos Avançados de Análise de Dados,M8205TP04,MPSO-A2,56,Ter,14:00:00,16:00:00,11/10/2022,Anfiteatro aulas,AA3.23,52,"Sala/anfiteatro aulas, Horário sala visível portal público"
"PMGIDS, MPRI, MPSO",Métodos Avançados de Análise de Dados,M8205TP04,MPSO-A2,56,Ter,14:00:00,16:00:00,04/10/2022,Anfiteatro aulas,AA3.23,52,"Sala/anfiteatro aulas, Horário sala visível portal público"
"PMGIDS, MPRI, MPSO",Métodos Avançados de Análise de Dados,M8205TP04,MPSO-A2,56,Ter,14:00:00,16:00:00,27/09/2022,Laboratório de Informática,D1.09,50,"Horário sala visível portal público, Laboratório de Informática"
"PMGIDS, MPRI, MPSO",Métodos Avançados de Análise de Dados,M8205TP04,MPSO-A2,56,Ter,14:00:00,16:00:00,20/09/2022,Laboratório de Informática,D1.09,50,"Horário sala visível portal público, Laboratório de Informática"
MG,Estratégia Financeira da Empresa,M8136TP05,MGA3,46,Qui,14:30:00,16:00:00,22/09/2022,Sala Aulas Mestrado,AA3.28,44,"Sala/anfiteatro aulas, Horário sala visível portal público"
MG,Estratégia Financeira da Empresa,M8136TP05,MGA3,46,Qui,13:00:00,14:30:00,22/09/2022,Sala Aulas Mestrado,AA3.28,44,"Sala/anfiteatro aulas, Horário sala visível portal público"
LP,Competências Académicas I,L5205TP03,"PA3, PA1",55,Ter,13:00:00,14:30:00,13/12/2022,Sala/anfiteatro aulas,AA3.29,50,"Sala/anfiteatro aulas, Horário sala visível portal público"
LP,Competências Académicas I,L5205TP03,"PA3, PA1",55,Ter,13:00:00,14:30:00,06/12/2022,Sala de Aulas normal,AA3.29,50,"Sala/anfiteatro aulas, Horário sala visível portal público"
LP,Competências Académicas I,L5205TP03,"PA3, PA1",55,Ter,13:00:00,14:30:00,29/11/2022,Sala de Aulas normal,AA3.29,50,"Sala/anfiteatro aulas, Horário sala visível portal público"
LP,Competências Académicas I,L5205TP03,"PA3, PA1",55,Ter,13:00:00,14:30:00,22/11/2022,Sala de Aulas normal,AA3.29,50,"Sala/anfiteatro aulas, Horário sala visível portal público"
LP,Competências Académicas I,L5205TP03,"PA3, PA1",55,Ter,13:00:00,14:30:00,15/11/2022,Sala de Aulas normal,AA3.29,50,"Sala/anfiteatro aulas, Horário sala visível portal público"
LP,Competências Académicas I,L5205TP03,"PA3, PA1",55,Ter,13:00:00,14:30:00,08/11/2022,Sala de Aulas normal,AA3.29,50,"Sala/anfiteatro aulas, Horário sala visível portal público"
LP,Competências Académicas I,L5205TP03,"PA3, PA1",55,Ter,13:00:00,14:30:00,25/10/2022,Sala de Aulas normal,AA3.29,50,"Sala/anfiteatro aulas, Horário sala visível portal público"
LP,Competências Académicas I,L5205TP03,"PA3, PA1",55,Ter,13:00:00,14:30:00,18/10/2022,Sala de Aulas normal,AA3.29,50,"Sala/anfiteatro aulas, Horário sala visível portal público"
LP,Competências Académicas I,L5205TP03,"PA3, PA1",55,Ter,13:00:00,14:30:00,11/10/2022,Sala de Aulas normal,AA3.29,50,"Sala/anfiteatro aulas, Horário sala visível portal público"
LP,Competências Académicas I,L5205TP03,"PA3, PA1",55,Ter,13:00:00,14:30:00,04/10/2022,Sala de Aulas normal,AA3.29,50,"Sala/anfiteatro aulas, Horário sala visível portal público"
LP,Competências Académicas I,L5205TP03,"PA3, PA1",55,Ter,13:00:00,14:30:00,27/09/2022,Sala de Aulas normal,AA3.29,50,"Sala/anfiteatro aulas, Horário sala visível portal público"
LP,Competências Académicas I,L5205TP03,"PA3, PA1",55,Ter,13:00:00,14:30:00,20/09/2022,Sala de Aulas normal,AA3.29,50,"Sala/anfiteatro aulas, Horário sala visível portal público"
"MC, CCG",Contabilidade Financeira Avançada (2.º Ciclo - Ch),M8492TP01,MCCGA1,37,Qui,11:00:00,12:30:00,10/11/2022,Sala Aulas Mestrado,AA2.28,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
"MC, CCG",Contabilidade Financeira Avançada (2.º Ciclo - Ch),M8492TP01,MCCGA1,37,Qui,09:30:00,11:00:00,10/11/2022,Sala Aulas Mestrado,AA2.28,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
"MC, CCG",Contabilidade Financeira Avançada (2.º Ciclo - Ch),M8492TP01,MCCGA1,37,Seg,14:30:00,16:00:00,14/11/2022,Sala Aulas Mestrado,AA2.28,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
"MC, CCG",Contabilidade Financeira Avançada (2.º Ciclo - Ch),M8492TP01,MCCGA1,37,Seg,13:00:00,14:30:00,14/11/2022,Sala Aulas Mestrado,AA2.28,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LEI, LEI-PL, LIGE, LIGE-PL",Programação Concorrente e Distribuída,L5096TP06,"EI-PL-C2, EI-PL-C1",43,Qua,19:30:00,21:00:00,30/11/2022,Laboratório de Informática,0S01,41,"Horário sala visível portal público, Laboratório de Informática"
"LEI, LEI-PL, LIGE, LIGE-PL",Programação Concorrente e Distribuída,L5096TP06,"EI-PL-C2, EI-PL-C1",43,Qua,19:30:00,21:00:00,23/11/2022,Laboratório de Informática,0S01,41,"Horário sala visível portal público, Laboratório de Informática"
"LEI, LEI-PL, LIGE, LIGE-PL",Programação Concorrente e Distribuída,L5096TP06,"EI-PL-C2, EI-PL-C1",43,Qua,19:30:00,21:00:00,16/11/2022,Laboratório de Informática,0S01,41,"Horário sala visível portal público, Laboratório de Informática"
"LEI, LEI-PL, LIGE, LIGE-PL",Programação Concorrente e Distribuída,L5096TP06,"EI-PL-C2, EI-PL-C1",43,Qua,19:30:00,21:00:00,09/11/2022,Laboratório de Informática,0S01,41,"Horário sala visível portal público, Laboratório de Informática"
"LEI, LEI-PL, LIGE, LIGE-PL",Programação Concorrente e Distribuída,L5096TP06,"EI-PL-C2, EI-PL-C1",43,Qua,19:30:00,21:00:00,02/11/2022,Laboratório de Informática,0S01,41,"Horário sala visível portal público, Laboratório de Informática"
"LEI, LEI-PL, LIGE, LIGE-PL",Programação Concorrente e Distribuída,L5096TP06,"EI-PL-C2, EI-PL-C1",43,Qua,19:30:00,21:00:00,26/10/2022,Laboratório de Informática,0S01,41,"Horário sala visível portal público, Laboratório de Informática"
"LEI, LEI-PL, LIGE, LIGE-PL",Programação Concorrente e Distribuída,L5096TP06,"EI-PL-C2, EI-PL-C1",43,Qua,19:30:00,21:00:00,19/10/2022,Laboratório de Informática,0S01,41,"Horário sala visível portal público, Laboratório de Informática"
"LEI, LEI-PL, LIGE, LIGE-PL",Programação Concorrente e Distribuída,L5096TP06,"EI-PL-C2, EI-PL-C1",43,Qua,19:30:00,21:00:00,12/10/2022,Laboratório de Informática,0S01,41,"Horário sala visível portal público, Laboratório de Informática"
"LEI, LEI-PL, LIGE, LIGE-PL",Programação Concorrente e Distribuída,L5096TP06,"EI-PL-C2, EI-PL-C1",43,Qua,19:30:00,21:00:00,28/09/2022,Laboratório de Informática,0S01,41,"Horário sala visível portal público, Laboratório de Informática"
"LEI, LEI-PL, LIGE, LIGE-PL",Programação Concorrente e Distribuída,L5096TP06,"EI-PL-C2, EI-PL-C1",43,Qua,19:30:00,21:00:00,21/09/2022,Laboratório de Informática,0S01,41,"Horário sala visível portal público, Laboratório de Informática"
"LEI, LEI-PL, LIGE, LIGE-PL",Programação Concorrente e Distribuída,L5096TP06,"EI-PL-C2, EI-PL-C1",43,Qua,19:30:00,21:00:00,14/09/2022,Laboratório de Informática,0S01,41,"Horário sala visível portal público, Laboratório de Informática"
"LEI, LEI-PL, LIGE, LIGE-PL",Programação Concorrente e Distribuída,L5096TP06,"EI-PL-C2, EI-PL-C1",43,Qua,21:00:00,22:30:00,30/11/2022,Laboratório de Informática,0S01,41,"Horário sala visível portal público, Laboratório de Informática"
"LEI, LEI-PL, LIGE, LIGE-PL",Programação Concorrente e Distribuída,L5096TP06,"EI-PL-C2, EI-PL-C1",43,Qua,21:00:00,22:30:00,23/11/2022,Laboratório de Informática,0S01,41,"Horário sala visível portal público, Laboratório de Informática"
"LEI, LEI-PL, LIGE, LIGE-PL",Programação Concorrente e Distribuída,L5096TP06,"EI-PL-C2, EI-PL-C1",43,Qua,21:00:00,22:30:00,16/11/2022,Laboratório de Informática,0S01,41,"Horário sala visível portal público, Laboratório de Informática"
"LEI, LEI-PL, LIGE, LIGE-PL",Programação Concorrente e Distribuída,L5096TP06,"EI-PL-C2, EI-PL-C1",43,Qua,21:00:00,22:30:00,09/11/2022,Laboratório de Informática,0S01,41,"Horário sala visível portal público, Laboratório de Informática"
"LEI, LEI-PL, LIGE, LIGE-PL",Programação Concorrente e Distribuída,L5096TP06,"EI-PL-C2, EI-PL-C1",43,Qua,21:00:00,22:30:00,02/11/2022,Laboratório de Informática,0S01,41,"Horário sala visível portal público, Laboratório de Informática"
"LEI, LEI-PL, LIGE, LIGE-PL",Programação Concorrente e Distribuída,L5096TP06,"EI-PL-C2, EI-PL-C1",43,Qua,21:00:00,22:30:00,26/10/2022,Laboratório de Informática,0S01,41,"Horário sala visível portal público, Laboratório de Informática"
"LEI, LEI-PL, LIGE, LIGE-PL",Programação Concorrente e Distribuída,L5096TP06,"EI-PL-C2, EI-PL-C1",43,Qua,21:00:00,22:30:00,19/10/2022,Laboratório de Informática,0S01,41,"Horário sala visível portal público, Laboratório de Informática"
"LEI, LEI-PL, LIGE, LIGE-PL",Programação Concorrente e Distribuída,L5096TP06,"EI-PL-C2, EI-PL-C1",43,Qua,21:00:00,22:30:00,12/10/2022,Laboratório de Informática,0S01,41,"Horário sala visível portal público, Laboratório de Informática"
"LEI, LEI-PL, LIGE, LIGE-PL",Programação Concorrente e Distribuída,L5096TP06,"EI-PL-C2, EI-PL-C1",43,Qua,21:00:00,22:30:00,28/09/2022,Laboratório de Informática,0S01,41,"Horário sala visível portal público, Laboratório de Informática"
"LEI, LEI-PL, LIGE, LIGE-PL",Programação Concorrente e Distribuída,L5096TP06,"EI-PL-C2, EI-PL-C1",43,Qua,21:00:00,22:30:00,21/09/2022,Laboratório de Informática,0S01,41,"Horário sala visível portal público, Laboratório de Informática"
"LEI, LEI-PL, LIGE, LIGE-PL",Programação Concorrente e Distribuída,L5096TP06,"EI-PL-C2, EI-PL-C1",43,Qua,21:00:00,22:30:00,14/09/2022,Laboratório de Informática,0S01,41,"Horário sala visível portal público, Laboratório de Informática"
"LCP, LS, LS-PL",Análise de Dados em Ciências Sociais - Descritiva,L5400TP05,S-PL-A1,30,Ter,18:00:00,19:30:00,29/11/2022,Laboratório de Informática,D1.04,23,"Horário sala visível portal público, Laboratório de Informática"
"LCP, LS, LS-PL",Análise de Dados em Ciências Sociais - Descritiva,L5400TP05,S-PL-A1,30,Ter,18:00:00,19:30:00,22/11/2022,Laboratório de Informática,D1.04,23,"Horário sala visível portal público, Laboratório de Informática"
"LCP, LS, LS-PL",Análise de Dados em Ciências Sociais - Descritiva,L5400TP05,S-PL-A1,30,Ter,18:00:00,19:30:00,15/11/2022,Laboratório de Informática,D1.04,23,"Horário sala visível portal público, Laboratório de Informática"
"LCP, LS, LS-PL",Análise de Dados em Ciências Sociais - Descritiva,L5400TP05,S-PL-A1,30,Ter,18:00:00,19:30:00,08/11/2022,Laboratório de Informática,D1.04,23,"Horário sala visível portal público, Laboratório de Informática"
"LCP, LS, LS-PL",Análise de Dados em Ciências Sociais - Descritiva,L5400TP05,S-PL-A1,30,Ter,18:00:00,19:30:00,25/10/2022,Laboratório de Informática,D1.04,23,"Horário sala visível portal público, Laboratório de Informática"
"LCP, LS, LS-PL",Análise de Dados em Ciências Sociais - Descritiva,L5400TP05,S-PL-A1,30,Ter,18:00:00,19:30:00,18/10/2022,Laboratório de Informática,D1.04,23,"Horário sala visível portal público, Laboratório de Informática"
"LCP, LS, LS-PL",Análise de Dados em Ciências Sociais - Descritiva,L5400TP05,S-PL-A1,30,Ter,18:00:00,19:30:00,11/10/2022,Laboratório de Informática,D1.04,23,"Horário sala visível portal público, Laboratório de Informática"
"LCP, LS, LS-PL",Análise de Dados em Ciências Sociais - Descritiva,L5400TP05,S-PL-A1,30,Ter,18:00:00,19:30:00,04/10/2022,Laboratório de Informática,D1.04,23,"Horário sala visível portal público, Laboratório de Informática"
"LCP, LS, LS-PL",Análise de Dados em Ciências Sociais - Descritiva,L5400TP05,S-PL-A1,30,Ter,18:00:00,19:30:00,27/09/2022,Laboratório de Informática,D1.04,23,"Horário sala visível portal público, Laboratório de Informática"
"LCP, LS, LS-PL",Análise de Dados em Ciências Sociais - Descritiva,L5400TP05,S-PL-A1,30,Ter,18:00:00,19:30:00,20/09/2022,Laboratório de Informática,D1.04,23,"Horário sala visível portal público, Laboratório de Informática"
"LCP, LS, LS-PL",Análise de Dados em Ciências Sociais - Descritiva,L5400TP05,S-PL-A1,30,Ter,19:30:00,21:00:00,29/11/2022,Laboratório de Informática,D1.04,23,"Horário sala visível portal público, Laboratório de Informática"
"LCP, LS, LS-PL",Análise de Dados em Ciências Sociais - Descritiva,L5400TP05,S-PL-A1,30,Ter,19:30:00,21:00:00,22/11/2022,Laboratório de Informática,D1.04,23,"Horário sala visível portal público, Laboratório de Informática"
"LCP, LS, LS-PL",Análise de Dados em Ciências Sociais - Descritiva,L5400TP05,S-PL-A1,30,Ter,19:30:00,21:00:00,15/11/2022,Laboratório de Informática,D1.04,23,"Horário sala visível portal público, Laboratório de Informática"
"LCP, LS, LS-PL",Análise de Dados em Ciências Sociais - Descritiva,L5400TP05,S-PL-A1,30,Ter,19:30:00,21:00:00,08/11/2022,Laboratório de Informática,D1.04,23,"Horário sala visível portal público, Laboratório de Informática"
"LCP, LS, LS-PL",Análise de Dados em Ciências Sociais - Descritiva,L5400TP05,S-PL-A1,30,Ter,19:30:00,21:00:00,25/10/2022,Laboratório de Informática,D1.04,23,"Horário sala visível portal público, Laboratório de Informática"
"LCP, LS, LS-PL",Análise de Dados em Ciências Sociais - Descritiva,L5400TP05,S-PL-A1,30,Ter,19:30:00,21:00:00,18/10/2022,Laboratório de Informática,D1.04,23,"Horário sala visível portal público, Laboratório de Informática"
"LCP, LS, LS-PL",Análise de Dados em Ciências Sociais - Descritiva,L5400TP05,S-PL-A1,30,Ter,19:30:00,21:00:00,11/10/2022,Laboratório de Informática,D1.04,23,"Horário sala visível portal público, Laboratório de Informática"
"LCP, LS, LS-PL",Análise de Dados em Ciências Sociais - Descritiva,L5400TP05,S-PL-A1,30,Ter,19:30:00,21:00:00,04/10/2022,Laboratório de Informática,D1.04,23,"Horário sala visível portal público, Laboratório de Informática"
"LCP, LS, LS-PL",Análise de Dados em Ciências Sociais - Descritiva,L5400TP05,S-PL-A1,30,Ter,19:30:00,21:00:00,27/09/2022,Laboratório de Informática,D1.04,23,"Horário sala visível portal público, Laboratório de Informática"
"LCP, LS, LS-PL",Análise de Dados em Ciências Sociais - Descritiva,L5400TP05,S-PL-A1,30,Ter,19:30:00,21:00:00,20/09/2022,Laboratório de Informática,D1.04,23,"Horário sala visível portal público, Laboratório de Informática"
"LFC, LG, LGM, LGIL",Matemática,L5027PL17,GMKA1,45,Qui,16:00:00,17:30:00,15/12/2022,Sala/anfiteatro aulas,C3.02,38,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
"PMGIDS, MPRI, MPSO",Métodos Avançados de Análise de Dados,M8205PL02,"MPRI-A1, MGlobalMinds-A1",40,Qua,15:30:00,17:30:00,19/10/2022,Laboratório de Informática,D1.01,35,"Horário sala visível portal público, Laboratório de Informática"
"PMGIDS, MPRI, MPSO",Métodos Avançados de Análise de Dados,M8205PL02,"MPRI-A1, MGlobalMinds-A1",40,Qua,13:00:00,15:00:00,07/12/2022,Laboratório de Informática,D1.01,35,"Horário sala visível portal público, Laboratório de Informática"
"PMGIDS, MPRI, MPSO",Métodos Avançados de Análise de Dados,M8205PL02,"MPRI-A1, MGlobalMinds-A1",40,Qua,13:00:00,15:00:00,19/10/2022,Laboratório de Informática,D1.01,35,"Horário sala visível portal público, Laboratório de Informática"
"LFC, LG, LGM, LGIL",Matemática,L5027T06,"FCA3, FCA2, FCA1",134,Qua,13:00:00,14:30:00,14/12/2022,Sala/anfiteatro aulas,Auditório 2,122,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LFC, LG, LGM, LGIL",Matemática,L5027T06,"FCA3, FCA2, FCA1",134,Qua,13:00:00,14:30:00,07/12/2022,Sala de Aulas normal,Auditório 2,122,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LFC, LG, LGM, LGIL",Matemática,L5027T06,"FCA3, FCA2, FCA1",134,Qua,13:00:00,14:30:00,30/11/2022,Sala de Aulas normal,Auditório 2,122,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LFC, LG, LGM, LGIL",Matemática,L5027T06,"FCA3, FCA2, FCA1",134,Qua,13:00:00,14:30:00,23/11/2022,Sala de Aulas normal,Auditório 2,122,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LFC, LG, LGM, LGIL",Matemática,L5027T06,"FCA3, FCA2, FCA1",134,Qua,13:00:00,14:30:00,16/11/2022,Anfiteatro aulas,Auditório 2,122,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LFC, LG, LGM, LGIL",Matemática,L5027T06,"FCA3, FCA2, FCA1",134,Qua,13:00:00,14:30:00,09/11/2022,Anfiteatro aulas,Auditório 2,122,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LFC, LG, LGM, LGIL",Matemática,L5027T06,"FCA3, FCA2, FCA1",134,Qua,13:00:00,14:30:00,02/11/2022,Anfiteatro aulas,Auditório 2,122,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LFC, LG, LGM, LGIL",Matemática,L5027T06,"FCA3, FCA2, FCA1",134,Qua,13:00:00,14:30:00,26/10/2022,Anfiteatro aulas,Auditório 2,122,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LFC, LG, LGM, LGIL",Matemática,L5027T06,"FCA3, FCA2, FCA1",134,Qua,13:00:00,14:30:00,19/10/2022,Anfiteatro aulas,Auditório 2,122,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LFC, LG, LGM, LGIL",Matemática,L5027T06,"FCA3, FCA2, FCA1",134,Qua,13:00:00,14:30:00,12/10/2022,Anfiteatro aulas,Auditório 2,122,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LFC, LG, LGM, LGIL",Matemática,L5027T06,"FCA3, FCA2, FCA1",134,Qua,13:00:00,14:30:00,28/09/2022,Anfiteatro aulas,Auditório 2,122,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LFC, LG, LGM, LGIL",Matemática,L5027T06,"FCA3, FCA2, FCA1",134,Qua,13:00:00,14:30:00,21/09/2022,Anfiteatro aulas,Auditório 2,122,"Sala/anfiteatro aulas, Horário sala visível portal público"
MGST,Gestão de Operações (2ºc),M8531TP01,MGSTA1,44,Qua,09:30:00,11:00:00,30/11/2022,Sala Aulas Mestrado,C2.02,36,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
MGST,Gestão de Operações (2ºc),M8531TP01,MGSTA1,44,Qua,11:00:00,12:30:00,30/11/2022,Sala Aulas Mestrado,C2.02,36,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
